_id;Damage;Hostplant Family;Hostplant Genus;Hostplant Species;Hostplant Subspecies/var;HOSTS ID;Insect Author;Insect Family;Insect Genus;Insect Species;Insect Subspecies;Lab Rearing;Location
83150;;Scrophulariaceae;Collinsia;childii;;83150;Boisduval;Nymphalidae;Euphydryas;editha;;;USA
83173;;Scrophulariaceae;Penstemon;heterodoxus;;83173;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83153;;Scrophulariaceae;Collinsia;heterophylla;;83153;Boisduval;Nymphalidae;Euphydryas;editha;;;USA
83186;on leaves;Scrophulariaceae;Mimulus;;;83186;Boisduval;Nymphalidae;Euphydryas;editha;wrighti;;USA
83156;;Scrophulariaceae;Collinsia;sparsiflora;;83156;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83170;;Scrophulariaceae;Pedicularis;semibarbata;;83170;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83174;;Scrophulariaceae;Penstemon;speciosus;;83174;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83177;;Plantaginaceae;Plantago;erecta;;83177;Boisduval;Nymphalidae;Euphydryas;editha;;;USA
83180;;Plantaginaceae;Plantago;lanceolata;;83180;Boisduval;Nymphalidae;Euphydryas;editha;;;USA
83127;;Scrophulariaceae;Castilleja;;;83127;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83144;;Scrophulariaceae;Collinsia;;;83144;Boisduval;Nymphalidae;Euphydryas;editha;;;USA
83158;;Scrophulariaceae;Collinsia;tinctoria;;83158;Boisduval;Nymphalidae;Euphydryas;editha;;;USA
83159;;Scrophulariaceae;Collinsia;torreyi;;83159;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83160;;Geraniaceae;Erodium;cicutarium;;83160;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83161;;Caprifoliaceae;Lonicera;interrupta;;83161;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83165;;Scrophulariaceae;Pedicularis;;;83165;Boisduval;Nymphalidae;Euphydryas;editha;;;USA
83181;;Plantaginaceae;Plantago;maritima;;83181;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83182;;Plantaginaceae;Plantago;ovata;;83182;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83187;;Scrophulariaceae;Castilleja;;;83187;Edwards;Nymphalidae;Euphydryas;editha;augusta;?;USA
83188;;Scrophulariaceae;Collinsia;childii;;83188;Edwards;Nymphalidae;Euphydryas;editha;augusta;;USA
83189;;Scrophulariaceae;Collinsia;;;83189;Boisduval;Nymphalidae;Euphydryas;editha;editha;?;USA
83192;;Plantaginaceae;Plantago;erecta;;83192;Gunder;Nymphalidae;Euphydryas;editha;wrighti;;USA
83137;;Scrophulariaceae;Castilleja;linariifolia;;83137;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83145;;Scrophulariaceae;Collinsia;bartsiifolia;;83145;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83147;;Scrophulariaceae;Collinsia;callosa;;83147;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83149;;Scrophulariaceae;Collinsia;childii;;83149;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83155;;Scrophulariaceae;Collinsia;parviflora;;83155;Boisduval;Nymphalidae;Euphydryas;editha;;;USA
83167;;Scrophulariaceae;Pedicularis;centranthera;;83167;Boisduval;Nymphalidae;Euphydryas;editha;;;USA
83175;;Plantaginaceae;Plantago;;;83175;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83176;;Plantaginaceae;Plantago;erecta;;83176;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83183;;Plantaginaceae;Plantago;pusilla;;83183;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83185;;Valerianaceae;Valerianella;;;83185;Boisduval;Nymphalidae;Euphydryas;editha;;;Nearctic
83191;;Plantaginaceae;Plantago;erecta;;83191;Sternitzky;Nymphalidae;Euphydryas;editha;nr. bayensis;;USA
85850;;Gramineae;;;;85850;Linnaeus;Nymphalidae;Maniola;jurtina;;;Palaearctic
85856;;Gramineae;Poa;annua;;85856;Linnaeus;Nymphalidae;Maniola;jurtina;;;Spain
85862;on;Gramineae;Agrostis;;;85862;Linnaeus;Nymphalidae;Maniola;jurtina;;;British Isles
85853;;Gramineae;Milium;;;85853;Linnaeus;Nymphalidae;Maniola;jurtina;;;Europe
85858;;Gramineae;Poa;trivialis;;85858;Linnaeus;Nymphalidae;Maniola;jurtina;;;Czechoslovakia
85859;;Gramineae;Poa;trivialis;;85859;Linnaeus;Nymphalidae;Maniola;jurtina;;;Spain
85863;on;Gramineae;Lolium;;;85863;Linnaeus;Nymphalidae;Maniola;jurtina;;;British Isles
85849;;Gramineae;;;;85849;Linnaeus;Nymphalidae;Maniola;jurtina;;;Finland
85851;;Gramineae;Brachypodium;phoenicoides;;85851;Linnaeus;Nymphalidae;Maniola;jurtina;;;Spain
85852;;Gramineae;Elymus;repens;repens;85852;Linnaeus;Nymphalidae;Maniola;jurtina;;;Spain
85855;;Gramineae;Poa;annua;;85855;Linnaeus;Nymphalidae;Maniola;jurtina;;;Palaearctic
85854;;Gramineae;Poa;;;85854;Linnaeus;Nymphalidae;Maniola;jurtina;;;Palaearctic
85864;on;Gramineae;Poa;;;85864;Linnaeus;Nymphalidae;Maniola;jurtina;;;British Isles
85861;on;Gramineae;;;;85861;Linnaeus;Nymphalidae;Maniola;jurtina;;;British Isles
85857;;Gramineae;Poa;pratensis;;85857;Linnaeus;Nymphalidae;Maniola;jurtina;;;Spain
85860;;Gramineae;Stipa;tenacissima;;85860;Linnaeus;Nymphalidae;Maniola;jurtina;;;Spain
86164;;Compositae;Centaurea;jacea;;86164;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Czechoslovakia
86166;;Compositae;Hieracium;;;86166;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Lebanon
86176;;Scrophulariaceae;Veronica;;;86176;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Lebanon
86177;;Violaceae;Viola;;;86177;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Lebanon
86180;on leaves;Plantaginaceae;Plantago;lanceolata;;86180;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Finland
86163;;Compositae;Achillea;;;86163;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Czechoslovakia
86165;;Gramineae;Corynephorus;;;86165;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Lebanon
86170;;Plantaginaceae;Plantago;lanceolata;;86170;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Finland
86171;;Plantaginaceae;Plantago;lanceolata;;86171;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Palaearctic
86174;;Plantaginaceae;Plantago;maritima;;86174;Linnaeus;Nymphalidae;Melitaea;cinxia;;;British Isles
86178;on;Plantaginaceae;Plantago;;;86178;Linnaeus;Nymphalidae;Melitaea;cinxia;;;British Isles
86179;on;Plantaginaceae;Plantago;lanceolata;;86179;Linnaeus;Nymphalidae;Melitaea;cinxia;;;British Isles
86169;;Plantaginaceae;Plantago;lanceolata;;86169;Linnaeus;Nymphalidae;Melitaea;cinxia;;;British Isles
86173;;Plantaginaceae;Plantago;major;;86173;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Czechoslovakia
86168;;Compositae;Hieracium;pilosella;;86168;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Palaearctic
86172;;Plantaginaceae;Plantago;lanceolata;;86172;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Spain
86181;on leaves;Scrophulariaceae;Veronica;spicata;;86181;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Finland
86167;;Compositae;Hieracium;pilosella;;86167;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Czechoslovakia
86175;;Plantaginaceae;Plantago;media;;86175;Linnaeus;Nymphalidae;Melitaea;cinxia;;;Finland
87043;;Cannabaceae;Humulus;lupulus;;87043;Stichel;Nymphalidae;Nymphalis;io;geisha;;Palaearctic
87044;;Urticaceae;Urtica;;;87044;Stichel;Nymphalidae;Nymphalis;io;geisha;;Palaearctic
87448;;Gramineae;Cynodon;dactylon;;87448;Linnaeus;Nymphalidae;Pararge;aegeria;;;Spain
87454;;Gramineae;Melica;nutans;;87454;Linnaeus;Nymphalidae;Pararge;aegeria;;;Finland
87461;on;Gramineae;Brachypodium;sylvaticum;;87461;Linnaeus;Nymphalidae;Pararge;aegeria;;;British Isles
87463;on;Gramineae;Holcus;lanatus;;87463;Linnaeus;Nymphalidae;Pararge;aegeria;;;British Isles
87445;;Gramineae;Agropyron;;;87445;Linnaeus;Nymphalidae;Pararge;aegeria;;;Lebanon
87449;;Gramineae;Dactylis;glomerata;;87449;Linnaeus;Nymphalidae;Pararge;aegeria;;;Lebanon
87453;;Gramineae;Hordeum;;;87453;Linnaeus;Nymphalidae;Pararge;aegeria;;;Malta
87460;on;Gramineae;;;;87460;Linnaeus;Nymphalidae;Pararge;aegeria;;;British Isles
87444;;Gramineae;;;;87444;Linnaeus;Nymphalidae;Pararge;aegeria;;;Finland
87452;;Gramineae;Elytrigia;repens;;87452;Linnaeus;Nymphalidae;Pararge;aegeria;;;Spain
87457;;Gramineae;Poa;annua;;87457;Linnaeus;Nymphalidae;Pararge;aegeria;;;Lebanon
87458;;Gramineae;Poa;nemoralis;;87458;Linnaeus;Nymphalidae;Pararge;aegeria;;;Czechoslovakia
87462;on;Gramineae;Dactylis;glomerata;;87462;Linnaeus;Nymphalidae;Pararge;aegeria;;;British Isles
87447;;Gramineae;Bromus;;;87447;Linnaeus;Nymphalidae;Pararge;aegeria;;;Malta
87456;;Gramineae;Oryzopsis;miliacea;;87456;Linnaeus;Nymphalidae;Pararge;aegeria;;;Spain
87459;;Gramineae;Poa;trivialis;;87459;Linnaeus;Nymphalidae;Pararge;aegeria;;;Czechoslovakia
87446;;Gramineae;Brachypodium;;;87446;Linnaeus;Nymphalidae;Pararge;aegeria;;;Palaearctic
87450;;Gramineae;Dactylis;glomerata;aschersoniana;87450;Linnaeus;Nymphalidae;Pararge;aegeria;;;Europe
87451;;Gramineae;Elymus;repens;repens;87451;Linnaeus;Nymphalidae;Pararge;aegeria;;;Lebanon
87455;;Gramineae;Melica;uniflora;;87455;Linnaeus;Nymphalidae;Pararge;aegeria;;;Europe
89010;;Cannabaceae;Humulus;;;89010;Linnaeus;Nymphalidae;Vanessa;atalanta;;;Nearctic
89011;;Cannabaceae;Humulus;;;89011;Linnaeus;Nymphalidae;Vanessa;atalanta;;;USA
89012;;Cannabaceae;Humulus;lupulus;;89012;Linnaeus;Nymphalidae;Vanessa;atalanta;;;Cosmopolitan
89013;;Cannabaceae;Humulus;lupulus;;89013;Linnaeus;Nymphalidae;Vanessa;atalanta;;;Finland
89025;;Urticaceae;Soleirolia;soleirolii;;89025;Linnaeus;Nymphalidae;Vanessa;atalanta;;;USA
